date,channel,channel_title,views,forwards,reactions,er,text,links,keywords,post_url
2026-03-24 10:56,div_invest,Инвестиции на диване,13082,8,0,0.061,"**🛢 Трейдер заработал $8500 на нефти. Как проводили сделку?**

В этом помог [PRO-терминал Альфа-Инвестиций](https://alfa.me/SyzRKX?erid=2VtzqvpLm8H). Трейдер отслеживал нефть после импульсивного роста — актив несколько дней консолидировался. Анализ торговых объемов показал, что сформировался крупный кластер.

**Как проводили сделку:
**
📍** Вход:** $82,35 — момент формирования крупного кластера
📍 **Стоп:** чуть ниже сигнала на покупку
📍** Выходы:** частично на $89,4 и $92,88 при крупных продажах
",https://alfa.me/SyzRKX?erid=2VtzqvpLm8H). | https://alfa.me/SyzRKX?erid=2VtzqvpLm8H | https://max.ru/div_invest) | https://max.ru/div_invest,"erid, маркировка_рекламы",https://t.me/div_invest/3088
2026-01-19 12:03,careerspace,careerspace,12091,60,19,0.653,"📺 **#дайджест_careerspace**** ****#маркетинг_careerspace**
**Вакансии в маркетинге — от бренд-менеджера до руководителя отдела**

**Руководитель группы торгового маркетинга / Объединенные кондитеры**
Зарплата: до 337 000 ₽
[Подробнее](https://careerspace.app/job/209482?utm_source=telegram&utm_medium=careerspace)

**Affiliate/Influencer Marketing Lead / Multilogin**
Зарплата: до 337 000 ₽
[Подробнее](https://careerspace.app/job/209401?utm_source=telegram&utm_medium=careerspace)

**Руководитель от",https://careerspace.app/job/209424?utm_source=telegram&utm_medium=careerspace) | https://t.me/nastya_careerspace_bot?start=telegram-careerspace-digest-marketing_190125_1)— | https://careerspace.app/job/209482?utm_source=telegram&utm_medium=careerspace) | https://careerspace.app/job/209424?utm_source=telegram&utm_medium=careerspace | https://careerspace.app/job/209429?utm_source=telegram&utm_medium=careerspace) | https://t.me/nastya_careerspace_bot?start=telegram-careerspace-digest-marketing_190125_1 | https://careerspace.app/job/209482?utm_source=telegram&utm_medium=careerspace | https://careerspace.app/job/209401?utm_source=telegram&utm_medium=careerspace | https://careerspace.app/job/209501?utm_source=telegram&utm_medium=careerspace | https://careerspace.app/job/209440?utm_source=telegram&utm_medium=careerspace) | https://careerspace.app/job/209501?utm_source=telegram&utm_medium=careerspace) | https://careerspace.app/job/209520?utm_source=telegram&utm_medium=careerspace | https://careerspace.app/job/209327?utm_source=telegram&utm_medium=careerspace | https://careerspace.app/job/209440?utm_source=telegram&utm_medium=careerspace | https://careerspace.app/job/209327?utm_source=telegram&utm_medium=careerspace) | https://careerspace.app/job/209520?utm_source=telegram&utm_medium=careerspace) | https://careerspace.app/job/209429?utm_source=telegram&utm_medium=careerspace | https://careerspace.app/job/209401?utm_source=telegram&utm_medium=careerspace),eduson,https://t.me/careerspace/13924
2026-02-13 09:03,careerspace,careerspace,11998,86,32,0.983,"🏠 **#дайджест_careerspace**** ****#удалёнка**
**Вакансии с удалёнкой — работа без привязки к офису**

**Менеджер по прогнозированию / Лента**
Зарплата: от 99 000 ₽
[Подробнее](https://careerspace.app/job/214802?utm_source=telegram&utm_medium=careerspace)

**Продуктовый маркетолог (РБК Компании) / РБК**
Зарплата: от 117 000 ₽
[Подробнее](https://careerspace.app/job/214573?utm_source=telegram&utm_medium=careerspace)

**Продакт-менеджер (реферальная программа) / Skyeng**
Зарплата: от 148 000 ₽
[Под",https://careerspace.app/job/214871?utm_source=telegram&utm_medium=careerspace) | https://careerspace.app/job/214855?utm_source=telegram&utm_medium=careerspace) | https://careerspace.app/job/214600?utm_source=telegram&utm_medium=careerspace) | https://careerspace.app/job/214600?utm_source=telegram&utm_medium=careerspace | https://careerspace.app/job/214871?utm_source=telegram&utm_medium=careerspace | https://t.me/nastya_careerspace_bot?start=telegram-careerspace-digest-remote_130226_1 | https://careerspace.app/job/214633?utm_source=telegram&utm_medium=careerspace | https://careerspace.app/job/214573?utm_source=telegram&utm_medium=careerspace) | https://careerspace.app/job/214633?utm_source=telegram&utm_medium=careerspace) | https://careerspace.app/job/214866?utm_source=telegram&utm_medium=careerspace | https://t.me/nastya_careerspace_bot?start=telegram-careerspace-digest-remote_130226_1) | https://careerspace.app/job/214802?utm_source=telegram&utm_medium=careerspace) | https://careerspace.app/job/214863?utm_source=telegram&utm_medium=careerspace | https://careerspace.app/job/214707?utm_source=telegram&utm_medium=careerspace) | https://careerspace.app/job/214866?utm_source=telegram&utm_medium=careerspace) | https://careerspace.app/job/214573?utm_source=telegram&utm_medium=careerspace | https://careerspace.app/job/214863?utm_source=telegram&utm_medium=careerspace) | https://careerspace.app/job/214802?utm_source=telegram&utm_medium=careerspace | https://careerspace.app/job/214855?utm_source=telegram&utm_medium=careerspace | https://careerspace.app/job/214707?utm_source=telegram&utm_medium=careerspace,skillbox,https://t.me/careerspace/14076
2026-02-09 09:03,careerspace,careerspace,11864,69,19,0.742,"📣 **#дайджест_careerspace**** ****#маркетинг**
**Вакансии в маркетинге — от рядового специалиста до Head of Marketing**

**Видеомаркетолог (менеджер сетки YouTube каналов) / Умскул**
Зарплата: от 90 000 ₽
[Подробнее](https://careerspace.app/job/212714?utm_source=telegram&utm_medium=careerspace)

**Руководитель пресс-службы / X5 Retail Group**
Зарплата: от 125 000 ₽ до 173 000 ₽
[Подробнее](https://careerspace.app/job/214880?utm_source=telegram&utm_medium=careerspace)

**Ведущий специалист по мар",https://careerspace.app/job/214607?utm_source=telegram&utm_medium=careerspace | https://careerspace.app/job/214731?utm_source=telegram&utm_medium=careerspace) | https://careerspace.app/job/212714?utm_source=telegram&utm_medium=careerspace) | https://t.me/nastya_careerspace_bot?start=telegram-careerspace-digest-marketing_090226_1 | https://careerspace.app/job/214880?utm_source=telegram&utm_medium=careerspace) | https://careerspace.app/job/212714?utm_source=telegram&utm_medium=careerspace | https://careerspace.app/job/214880?utm_source=telegram&utm_medium=careerspace | https://careerspace.app/job/212678?utm_source=telegram&utm_medium=careerspace | https://careerspace.app/job/212678?utm_source=telegram&utm_medium=careerspace) | https://careerspace.app/job/214607?utm_source=telegram&utm_medium=careerspace) | https://careerspace.app/job/214855?utm_source=telegram&utm_medium=careerspace) | https://t.me/nastya_careerspace_bot?start=telegram-careerspace-digest-marketing_090226_1) | https://careerspace.app/job/214731?utm_source=telegram&utm_medium=careerspace | https://careerspace.app/job/214840?utm_source=telegram&utm_medium=careerspace) | https://careerspace.app/job/214840?utm_source=telegram&utm_medium=careerspace | https://careerspace.app/job/214599?utm_source=telegram&utm_medium=careerspace | https://careerspace.app/job/214599?utm_source=telegram&utm_medium=careerspace) | https://careerspace.app/job/214855?utm_source=telegram&utm_medium=careerspace,skillbox,https://t.me/careerspace/14041
2026-03-26 13:19,div_invest,Инвестиции на диване,11811,6,0,0.051,"🔋** Трейдер заработал 7% на НОВАТЭКе за полмесяца**

Сделка получилась благодаря объёмному анализу в [веб-терминале Альфа-Инвестиций](https://alfa.me/9Gk7EB?erid=2VtzqvY7bh7). Он показал закономерность: несколько месяцев подряд около отметки 1160 рублей появлялись крупные покупки акций.

Как проводили сделку:

📍 Вход: **1161,6 рубля** на уровне появления крупных объёмов 
📍 Стоп: чуть ниже недавнего минимума – его пробой открывал сценарий выхода из трёхмесячной консолидации вниз
📍 Выход: **1251 р",https://alfa.me/9Gk7EB?erid=2VtzqvY7bh7 | https://alfa.me/9Gk7EB?erid=2VtzqvY7bh7).,"erid, маркировка_рекламы",https://t.me/div_invest/3092
2026-03-06 09:16,careerspace,careerspace,11480,154,32,1.62,"🏠Удалённая работа — топ вакансии этой недели

**Менеджер проектов / РБК**
Зарплата: от 195 000 до 246 000 ₽ /на руки
[Подробнее](https://careerspace.app/job/220086?utm_source=telegram&utm_medium=careerspace)

**Специалист по документообороту / РБК**
Зарплата: от 99 000 до 128 000 ₽ /на руки
[Подробнее](https://careerspace.app/job/220089?utm_source=telegram&utm_medium=careerspace)

**Performance менеджер / Игроник**
Зарплата: от 99 000 до 128 000 ₽ /на руки
[Подробнее](https://careerspace.app/job",https://careerspace.app/job/219952?utm_source=telegram&utm_medium=careerspace | https://t.me/nastya_careerspace_bot?start=telegram-careerspace-digest-remote_060326_1) | https://careerspace.app/job/219858?utm_source=telegram&utm_medium=careerspace) | https://careerspace.app/job/219952?utm_source=telegram&utm_medium=careerspace) | https://careerspace.app/job/220086?utm_source=telegram&utm_medium=careerspace) | https://t.me/nastya_careerspace_bot?start=telegram-careerspace-digest-remote_060326_1 | https://careerspace.app/job/220079?utm_source=telegram&utm_medium=careerspace) | https://careerspace.app/job/219882?utm_source=telegram&utm_medium=careerspace) | https://careerspace.app/job/219817?utm_source=telegram&utm_medium=careerspace | https://careerspace.app/job/220086?utm_source=telegram&utm_medium=careerspace | https://careerspace.app/job/220089?utm_source=telegram&utm_medium=careerspace | https://careerspace.app/job/220079?utm_source=telegram&utm_medium=careerspace | https://careerspace.app/job/219817?utm_source=telegram&utm_medium=careerspace) | https://careerspace.app/job/220089?utm_source=telegram&utm_medium=careerspace) | https://careerspace.app/job/220163?utm_source=telegram&utm_medium=careerspace | https://careerspace.app/job/219882?utm_source=telegram&utm_medium=careerspace | https://careerspace.app/job/220163?utm_source=telegram&utm_medium=careerspace) | https://careerspace.app/job/219858?utm_source=telegram&utm_medium=careerspace,skillbox,https://t.me/careerspace/14207
2026-03-17 06:44,startupoftheday,Стартап дня. Александр Горный.,11420,26,64,0.788,"Ролик с главными новостями прошлой недели уже в эфире.

РБК наш
Техсбор
Отчет Чиббис
Реклама лайка
Реклама в Телеграм
NVidia + Nebius
Проблемы Галицкого
Миллион токенов контекста
Есть ли душа у нейросетей?
Секреты приватной переписки
AI-истребитель
50 миллионов владельцев Биткоин

https://youtu.be/K3r07EsHN3I",https://youtu.be/K3r07EsHN3I,маркировка_рекламы,https://t.me/startupoftheday/4950
2026-03-27 16:03,div_invest,Инвестиции на диване,11364,3,0,0.026,"«Инвестиции на диване» — не случайное название канала, а диваны на фото здесь тоже не просто антураж.

Здравый подход к инвестициям подразумевает их понятность и доступность. Для тех, кто ищет простой и надёжный формат вложений, часто рекомендуют коммерческую недвижимость, прежде всего готовый арендный бизнес. При вдумчивом выборе такой вариант обеспечивает стабильный результат.

Теперь о диванах. Внимание привлекает мебельный салон на Саввинской набережной — вот [ссылка](http://savvinskaya-comm",http://savvinskaya-commerce.ru/?utm_source=telegram&utm_medium=pr&utm_campaign=sav%7Csmx%7Csmm%7Cnadivane&utm_content=gab&erid=2VtzqxJiupH). | http://savvinskaya-commerce.ru/?utm_source=telegram&utm_medium=pr&utm_campaign=sav%7Csmx%7Csmm%7Cnadivane&utm_content=gab&erid=2VtzqxJiupH,"erid, маркировка_рекламы",https://t.me/div_invest/3094
2026-03-03 09:06,careerspace,careerspace,10982,41,20,0.555,"🎯 **#дайджест_careerspace**** ****#продажи**
**Вакансии в продажах — IT, FMCG, медиа и промышленность**

**Менеджер проектных продаж / ПромСтеллаж**
Зарплата: до 300 000 ₽
[Подробнее](https://careerspace.app/job/219455?utm_source=telegram&utm_medium=careerspace)

**Senior Account Manager (IT) / ADV/web-engineering**
Зарплата: от 153 000 ₽
[Подробнее](https://careerspace.app/job/220177?utm_source=telegram&utm_medium=careerspace)

**Руководитель направления международных закупок / Газпром Медиа**
",https://careerspace.app/job/219455?utm_source=telegram&utm_medium=careerspace) | https://careerspace.app/job/220172?utm_source=telegram&utm_medium=careerspace) | https://careerspace.app/job/220102?utm_source=telegram&utm_medium=careerspace) | https://careerspace.app/job/219455?utm_source=telegram&utm_medium=careerspace | https://careerspace.app/job/220171?utm_source=telegram&utm_medium=careerspace | https://careerspace.app/job/220171?utm_source=telegram&utm_medium=careerspace) | https://careerspace.app/job/220105?utm_source=telegram&utm_medium=careerspace) | https://t.me/nastya_careerspace_bot?start=telegram-careerspace-digest-sales_030326_1 | https://careerspace.app/job/220163?utm_source=telegram&utm_medium=careerspace) | https://t.me/nastya_careerspace_bot?start=telegram-careerspace-digest-sales_030326_1)— | https://careerspace.app/job/220172?utm_source=telegram&utm_medium=careerspace | https://careerspace.app/job/220177?utm_source=telegram&utm_medium=careerspace | https://careerspace.app/job/220177?utm_source=telegram&utm_medium=careerspace) | https://careerspace.app/job/220163?utm_source=telegram&utm_medium=careerspace | https://t.me/careerspace/14167 | https://careerspace.app/job/220105?utm_source=telegram&utm_medium=careerspace | https://t.me/careerspace/14167) | https://careerspace.app/job/220102?utm_source=telegram&utm_medium=careerspace | https://careerspace.app/job/220169?utm_source=telegram&utm_medium=careerspace) | https://careerspace.app/job/220169?utm_source=telegram&utm_medium=careerspace,skillbox,https://t.me/careerspace/14191
2026-02-14 11:17,careerspace,careerspace,10788,21,31,0.482,"🔥 **#дайджест_careerspace**
**Лучшее за неделю — топ вакансий**

**IT сервис-менеджер / KFC**
Зарплата: от 195 000 ₽
[Подробнее](https://careerspace.app/job/214491?utm_source=telegram&utm_medium=careerspace)

**Руководитель отдела CRM-маркетинга / Skillbox**
Зарплата: от 200 000 ₽
[Подробнее](https://careerspace.app/job/214855?utm_source=telegram&utm_medium=careerspace)

**Senior Product Manager (Сервис «Пакет») / X5 Retail Group**
Зарплата: от 246 000 ₽
[Подробнее](https://careerspace.app/job/2",https://careerspace.app/job/214597?utm_source=telegram&utm_medium=careerspace | https://careerspace.app/job/212680?utm_source=telegram&utm_medium=careerspace | https://careerspace.app/job/214855?utm_source=telegram&utm_medium=careerspace) | https://careerspace.app/job/212706?utm_source=telegram&utm_medium=careerspace) | https://careerspace.app/job/214773?utm_source=telegram&utm_medium=careerspace) | https://careerspace.app/job/214773?utm_source=telegram&utm_medium=careerspace | https://careerspace.app/job/214491?utm_source=telegram&utm_medium=careerspace | https://careerspace.app/job/214597?utm_source=telegram&utm_medium=careerspace) | https://careerspace.app/job/212706?utm_source=telegram&utm_medium=careerspace | https://careerspace.app/job/214882?utm_source=telegram&utm_medium=careerspace) | https://careerspace.app/job/214863?utm_source=telegram&utm_medium=careerspace) | https://careerspace.app/job/214863?utm_source=telegram&utm_medium=careerspace | https://t.me/nastya_careerspace_bot?start=telegram-careerspace-digest-mixed_140226_1 | https://careerspace.app/job/214491?utm_source=telegram&utm_medium=careerspace) | https://careerspace.app/job/212680?utm_source=telegram&utm_medium=careerspace) | https://t.me/nastya_careerspace_bot?start=telegram-careerspace-digest-mixed_140226_1) | https://careerspace.app/job/214882?utm_source=telegram&utm_medium=careerspace | https://careerspace.app/job/214855?utm_source=telegram&utm_medium=careerspace,skillbox,https://t.me/careerspace/14087
2026-03-01 11:18,careerspace,careerspace,10547,18,33,0.484,"🎓 **Руководитель технического факультета SkyPro / Skyeng**

**Skyeng** — топ-3 продуктовых культур России (после Яндекса и Miro, по исследованию Podlodka). Удалёнка без слежки за временем, ментор, коуч и 100+ курсов корпоративного университета.

Ищут технического лидера IT-направления колледжа SkyPro: пересобрать программы по программированию, тестированию и аналитике, сформировать команду экспертов и отвечать за трудоустройство выпускников. Роль для тех, кто хочет строить образовательную систем",https://t.me/nastya_careerspace_bot?start=telegram-careerspace-job-270226_1) | https://careerspace.app/job/218630?utm_source=telegram&utm_medium=careerspace | https://careerspace.app/job/218630?utm_source=telegram&utm_medium=careerspace) | https://t.me/nastya_careerspace_bot?start=telegram-careerspace-job-270226_1,skypro,https://t.me/careerspace/14184
2026-02-28 11:14,careerspace,careerspace,10383,27,32,0.568,"🔥 **Лучшее за неделю — топовые вакансии, которые вы могли пропустить**

**Бизнес-лид команды (противодействие мошенничеству) / Банк ВТБ**
Зарплата: до 316 000 ₽
[Подробнее](https://careerspace.app/job/218472?utm_source=telegram&utm_medium=careerspace)

**Руководитель отдела трейд-маркетинга СНГ / Askona**
Зарплата: от 199 000 до 341 000 ₽
[Подробнее](https://careerspace.app/job/218477?utm_source=telegram&utm_medium=careerspace)

**Региональный менеджер по экспорту / Группа Компаний ЭФКО**
Зарпла",https://careerspace.app/job/218477?utm_source=telegram&utm_medium=careerspace | https://t.me/nastya_careerspace_bot?start=telegram-careerspace-digest-mixed_280226_1 | https://careerspace.app/job/218604?utm_source=telegram&utm_medium=careerspace | https://careerspace.app/job/218630?utm_source=telegram&utm_medium=careerspace | https://careerspace.app/job/218630?utm_source=telegram&utm_medium=careerspace) | https://careerspace.app/job/218472?utm_source=telegram&utm_medium=careerspace) | https://careerspace.app/job/218673?utm_source=telegram&utm_medium=careerspace) | https://careerspace.app/job/218305?utm_source=telegram&utm_medium=careerspace | https://t.me/nastya_careerspace_bot?start=telegram-careerspace-digest-mixed_280226_1) | https://careerspace.app/job/218472?utm_source=telegram&utm_medium=careerspace | https://careerspace.app/job/218324?utm_source=telegram&utm_medium=careerspace | https://careerspace.app/job/218673?utm_source=telegram&utm_medium=careerspace | https://careerspace.app/job/218611?utm_source=telegram&utm_medium=careerspace | https://careerspace.app/job/218477?utm_source=telegram&utm_medium=careerspace) | https://careerspace.app/job/218611?utm_source=telegram&utm_medium=careerspace) | https://careerspace.app/job/218324?utm_source=telegram&utm_medium=careerspace) | https://careerspace.app/job/218305?utm_source=telegram&utm_medium=careerspace) | https://careerspace.app/job/217334?utm_source=telegram&utm_medium=careerspace | https://careerspace.app/job/217334?utm_source=telegram&utm_medium=careerspace) | https://careerspace.app/job/218604?utm_source=telegram&utm_medium=careerspace),skypro,https://t.me/careerspace/14181
2026-02-11 14:03,careerspace,careerspace,10258,25,34,0.575,"📊**Руководитель отдела CRM-маркетинга / Skillbox**

**Skillbox** — один из лидеров российского EdTech, онлайн-университет с сотнями курсов и миллионами студентов.

Ищут руководителя CRM-маркетинга: стратегия коммуникаций, автоматизация, рост retention и LTV. Управление командой и большими данными 📈

**Зарплата:** от 200 000 ₽
[Подробнее](https://careerspace.app/job/214855?utm_source=telegram&utm_medium=careerspace)

🌟🌟🌟🌟🌟🌟🌟🌟
Руководящая позиция в крупном EdTech — это не только про навыки, но и п",https://t.me/nastya_careerspace_bot?start=telegram-careerspace-job-110226_1) | https://careerspace.app/job/214855?utm_source=telegram&utm_medium=careerspace) | https://careerspace.app/job/214855?utm_source=telegram&utm_medium=careerspace | https://t.me/nastya_careerspace_bot?start=telegram-careerspace-job-110226_1,skillbox,https://t.me/careerspace/14069
2026-03-21 14:03,careerspace,careerspace,10199,66,33,0.971,"💼 **Менеджер продукта / Skillbox**

**Skillbox** — одна из крупнейших EdTech-платформ России. Ищут продакт-менеджера для развития внутренних продуктов: управление бэклогом, проектирование интеграций, работа с командами разработки. Гибридный формат, офис у Парка Горького 🎯

**Зарплата:** от 236 000 до 316 000 ₽ /на руки
[Подробнее](https://careerspace.app/job/223389?utm_source=telegram&utm_medium=careerspace)

🌟🌟🌟🌟🌟🌟🌟🌟
5140+ специалистов уже нашли работу с careerspace — и никто из них не тратил н","https://t.me/nastya_careerspace_bot?start=telegram-careerspace-job-210326_1 | https://careerspace.app/job/223389?utm_source=telegram&utm_medium=careerspace) | https://careerspace.app/job/223389?utm_source=telegram&utm_medium=careerspace | https://t.me/nastya_careerspace_bot?start=telegram-careerspace-job-210326_1),",skillbox,https://t.me/careerspace/14298
2026-02-21 08:11,careerspace,careerspace,10101,82,134,2.138,"**IT-рынок после хайпа: куда идти тем, кто вошёл на пике
**
В прошлом [посте про зарплаты](https://t.me/bezaspera/2707) Q1 2026 я вынесла джун-позиции в IT в категорию «пузырь». Логичный вопрос: а что теперь делать тем, кто переучился в 2022-2025?». Ок, давайте разберёмся.

**Сначала — контекст, как мы здесь оказались.**

В 2017-2021 произошёл идеальный шторм: удалёнка, рост IT-бюджетов, огромный недобор айтишников в крупных корпах, и много инвестиций в высокорисковые венчурные проекты. Курсы «в","https://t.me/firstanalyticsguide/513)). | https://innoagency.ru/files/Issledovanie_rynka_rossiyskogo_online_obrazovania_2020.pdf) | https://hh.ru/article/rynok-truda-v-2025-godu-pochemu-stalo-trudnee-iskat-rabotu | https://www.kommersant.ru/doc/8025417), | https://elbrusboot.camp/blog/it-rynok-2026-siekriety-naima-i-5-stratieghii-chtoby-nie-ostatsia-biez-raboty/ | https://www.kommersant.ru/doc/8025417 | https://t.me/firstanalyticsguide/513 | https://hh.ru/article/rynok-truda-v-2025-godu-pochemu-stalo-trudnee-iskat-rabotu), | https://www.kommersant.ru/doc/8025417). | https://t.me/bezaspera/2707 | https://innoagency.ru/files/Issledovanie_rynka_rossiyskogo_online_obrazovania_2020.pdf | https://elbrusboot.camp/blog/it-rynok-2026-siekriety-naima-i-5-stratieghii-chtoby-nie-ostatsia-biez-raboty/) | https://t.me/bezaspera/2707)","elbrus, войти в it, link:elbrusboot.camp",https://t.me/careerspace/14122
2026-03-01 08:11,careerspace,careerspace,10094,173,74,2.447,"**Сколько нужно времени на поиск работы в 2026-м?** ⏰

«Месяц-полтора, ну максимум два». Так до сих пор думают большинство белых воротничков и айтишников, когда увольняются. А потом что-то идет не так.

📊 **Что по цифрам?**

1. [По исследованию iTrend и ЦАМТ](https://www.cnews.ru/news/line/2026-02-11_rost_zarplat_v_it_ostanovilsya) (конец 2025 — начало 2026): 66% IT-специалистов столкнулись с трудностями при поиске работы в 2025. Средний срок найма вырос до 3+ месяцев. Рост зарплат в IT фактичес","https://www.cnews.ru/news/line/2026-02-11_rost_zarplat_v_it_ostanovilsya | https://www.forbes.ru/svoi-biznes/529422-bolee-treti-it-specialistov-tratat-na-poisk-raboty-do-polugoda) | https://sky.pro/wiki/profession/srednee-vremya-poiska-raboty-statistika-i-faktory-vliyaniya/): | https://www.cnews.ru/news/line/2026-02-11_rost_zarplat_v_it_ostanovilsya) | https://t.me/nastya_careerspace_bot?start=telegram-bezaspera-offers-27022026). | https://www.forbes.ru/svoi-biznes/529422-bolee-treti-it-specialistov-tratat-na-poisk-raboty-do-polugoda | https://t.me/bezaspera/2718 | https://t.me/bezaspera/2624), | https://t.me/bezaspera/2710) | https://t.me/bezaspera/2707 | https://t.me/bezaspera/2718). | https://t.me/bezaspera/2710 | https://sky.pro/wiki/profession/srednee-vremya-poiska-raboty-statistika-i-faktory-vliyaniya/ | https://t.me/nastya_careerspace_bot?start=telegram-bezaspera-offers-27022026 | https://t.me/bezaspera/2707), | https://t.me/bezaspera/2624",link:sky.pro,https://t.me/careerspace/14183
2026-01-30 17:34,devby,dev.by: главные ИТ-новости Беларуси,9799,34,66,1.021,"👷‍♂️➡️💻**После школы сразу на стройку в Польше. 19-летний беларус работает электромонтёром, но мечтает «войти в ИТ»**

__Кто рассказывает: Денис, 19 лет, электромонтажник. 

__Я приехал в Польшу сразу после школы и пошёл работать на стройку электромонтажником. Работаю по 10 часов в день, устаю так, что после работы часто сил ни на что не хватает. Но в будущем планирую поступать в университет и стать пен-тестером.

Расскажу, стоит ли менять айтишку на физическую работу, как про это говорят [ИТ-би",https://devby.io/news/glava-nvidia-idite-v-santehniki-i-elektriki-tam-seichas-bolshie-dengi | https://whhkewrgpwgnbjvs.g2jweym2z70h.live/blogs/posts/posle-shkoly-srazu-na-stroiku | https://devby.io/blogs/posts/posle-shkoly-srazu-na-stroiku | https://devby.io/news/glava-nvidia-idite-v-santehniki-i-elektriki-tam-seichas-bolshie-dengi) | https://whhkewrgpwgnbjvs.g2jweym2z70h.live/blogs/posts/posle-shkoly-srazu-na-stroiku) | https://devby.io/blogs/posts/posle-shkoly-srazu-na-stroiku)**,войти в ит,https://t.me/devby/15002
2026-02-27 09:03,careerspace,careerspace,9673,53,31,0.868,"🏠 **#дайджест_careerspace**** ****#удалёнка**
**Удалённая работа — от разработки до управления**

**Delivery Manager / Orbita**
Зарплата: от 261 000 до 321 000 ₽
[Подробнее](https://careerspace.app/job/218647?utm_source=telegram&utm_medium=careerspace)

**Release менеджер / AWG**
Зарплата: от 195 000 до 246 000 ₽
[Подробнее](https://careerspace.app/job/218639?utm_source=telegram&utm_medium=careerspace)

**Разработчик PHP (Bitrix CRM) / Объединённые кондитеры**
Зарплата: 170 000 ₽
[Подробнее](htt",https://careerspace.app/job/218477?utm_source=telegram&utm_medium=careerspace | https://careerspace.app/job/218604?utm_source=telegram&utm_medium=careerspace | https://careerspace.app/job/218647?utm_source=telegram&utm_medium=careerspace) | https://careerspace.app/job/218630?utm_source=telegram&utm_medium=careerspace | https://careerspace.app/job/218544?utm_source=telegram&utm_medium=careerspace | https://careerspace.app/job/218630?utm_source=telegram&utm_medium=careerspace) | https://careerspace.app/job/218302?utm_source=telegram&utm_medium=careerspace | https://careerspace.app/job/218302?utm_source=telegram&utm_medium=careerspace) | https://careerspace.app/job/218641?utm_source=telegram&utm_medium=careerspace | https://t.me/nastya_careerspace_bot?start=telegram-careerspace-digest-remote_270226_1 | https://t.me/nastya_careerspace_bot?start=telegram-careerspace-digest-remote_270226_1)— | https://careerspace.app/job/218324?utm_source=telegram&utm_medium=careerspace | https://careerspace.app/job/218477?utm_source=telegram&utm_medium=careerspace) | https://careerspace.app/job/218647?utm_source=telegram&utm_medium=careerspace | https://careerspace.app/job/218531?utm_source=telegram&utm_medium=careerspace | https://careerspace.app/job/218324?utm_source=telegram&utm_medium=careerspace) | https://careerspace.app/job/218641?utm_source=telegram&utm_medium=careerspace) | https://careerspace.app/job/218639?utm_source=telegram&utm_medium=careerspace | https://careerspace.app/job/218639?utm_source=telegram&utm_medium=careerspace) | https://careerspace.app/job/218604?utm_source=telegram&utm_medium=careerspace) | https://careerspace.app/job/218544?utm_source=telegram&utm_medium=careerspace) | https://careerspace.app/job/218531?utm_source=telegram&utm_medium=careerspace),skypro,https://t.me/careerspace/14169
2026-01-13 12:14,pythonl,Python/ django,9266,223,28,2.709,"**💼 ru-test-assignments - большая база реальных тестовых заданий от IT-компаний
**
ru-test-assignments - это открытая коллекция **настоящих тестовых заданий**, которые кандидаты получали на собеседованиях в российских IT-компаниях.

Без абстрактных задач «в вакууме» только то, что реально спрашивают.
**
Что внутри 👇**
• Сотни заданий по направлениям:  
Frontend, Backend, QA, Android, iOS, Data Science, DevOps
• Компании из топа рынка:  
Avito, Яндекс, Тинькофф, Сбер, Ozon, VK и другие
• Разные я","оего уровня.

https://github.com/Hexlet/ru-te | https://github.com/Hexlet/ru-test-assignments",hexlet,https://t.me/pythonl/5320
2026-02-03 15:02,devby,dev.by: главные ИТ-новости Беларуси,8789,7,14,0.239,"📰🔎 **Присоединяйтесь к нашей аффилиатной программе: если у вас есть полезный продукт или услуга для ИT-специалистов, команд или HR — напишите нам**

Как это работает: мы рассказываем о вашем продукте в рубрике #adviser — нативно и без прикрас. 

Это прозрачная модель и качественная аудитория, а не классическая реклама. Мы получаем вознаграждение только в том случае, если читатель совершил покупку, перейдя по партнерской ссылке.

[**👉 Связаться с нами.**](http://t.me/devby_insight_bot)",http://t.me/devby_insight_bot) | http://t.me/devby_insight_bot,маркировка_рекламы,https://t.me/devby/15019
